timestamp,location-long,location-lat,bas:compensated-latitute,tag-local-identifier
04/09/2014 04:37:00,-69.59,76.5,76.5,V1282_002
04/09/2014 15:58:00,-59.88,74.22,76.2,V1282_002
05/09/2014 04:22:00,-65.79,72.25,73.01,V1282_002
05/09/2014 15:46:00,-56.83,67.01,71.07,V1282_002
06/09/2014 03:44:00,-56.25,67.92,67.73,V1282_002
06/09/2014 15:40:00,-55.42,67.63,68.03,V1282_002
07/09/2014 03:50:00,-57.96,65.78,66.75,V1282_002
07/09/2014 15:43:00,-56.13,64.21,65.6,V1282_002
08/09/2014 03:43:00,-56.17,64.7,64.7,V1282_002
08/09/2014 15:43:00,-56.21,65.2,65.2,V1282_002
09/09/2014 03:41:00,-55.88,66.12,65.85,V1282_002
09/09/2014 15:36:00,-54.67,65.2,66.07,V1282_002
10/09/2014 03:47:00,-57.59,61.77,63.64,V1282_002
10/09/2014 15:45:00,-57.14,61.55,61.96,V1282_002
11/09/2014 03:43:00,-56.56,63.16,62.77,V1282_002
11/09/2014 15:44:00,-56.72,63.96,63.96,V1282_002
12/09/2014 03:47:00,-57.64,63.23,64.02,V1282_002
12/09/2014 15:45:00,-57.31,63.26,63.67,V1282_002
13/09/2014 03:44:00,-56.98,64.52,64.13,V1282_002
13/09/2014 15:40:00,-55.9,63.33,64.59,V1282_002
14/09/2014 03:45:00,-57.32,61.42,62.43,V1282_002
14/09/2014 15:45:00,-57.49,62.44,62.44,V1282_002
15/09/2014 03:37:00,-55.41,66.82,65.25,V1282_002
15/09/2014 15:34:00,-54.58,66.18,66.95,V1282_002
16/09/2014 03:46:00,-57.75,60.69,63.55,V1282_002
16/09/2014 15:37:00,-55.67,55.11,59.23,V1282_002
17/09/2014 03:32:00,-54.34,60.54,59.09,V1282_002
17/09/2014 15:31:00,-54.26,61.17,61.17,V1282_002
18/09/2014 03:34:00,-54.93,60.38,61.12,V1282_002
18/09/2014 15:41:00,-56.6,65.56,-82.67,V1282_002
19/09/2014 03:36:00,-55.52,68.63,67.73,V1282_002
19/09/2014 15:33:00,-54.69,67.94,68.86,V1282_002
20/09/2014 03:35:00,-55.48,-79.81,67.92,V1282_002
20/09/2014 15:34:00,-55.28,67.89,67.89,V1282_002
21/09/2014 03:41:00,-56.94,-74.93,66.99,V1282_002
21/09/2014 15:40:00,-56.61,-72.86,-73.38,V1282_002
22/09/2014 03:37:00,-56.16,67.79,67.12,V1282_002
22/09/2014 15:34:00,-55.33,66.64,-70.47,V1282_002
23/09/2014 03:39:00,-56.62,63.72,-65.35,V1282_002
23/09/2014 15:30:00,-54.41,50.91,-56.43,V1282_002
24/09/2014 03:31:00,-54.83,-37.98,52.22,V1282_002
24/09/2014 15:31:00,-54.75,-33.55,-33.55,V1282_002
25/09/2014 03:28:00,-54.17,-40.47,-37.23,V1282_002
25/09/2014 15:32:00,-55.09,-47.26,65.13,V1282_002
26/09/2014 03:34:00,-55.63,-40.88,-43.34,V1282_002
26/09/2014 15:31:00,-54.92,-29.79,-33.3,V1282_002
27/09/2014 03:32:00,-55.22,67.22,-28.17,V1282_002
27/09/2014 15:28:00,-54.26,61.02,66.88,V1282_002
28/09/2014 03:32:00,-55.3,90,57.47,V1282_002
28/09/2014 15:30:00,-54.84,90,90,V1282_002
29/09/2014 03:27:00,-54.26,66.71,55.43,V1282_002
29/09/2014 15:24:00,-53.43,90,41.78,V1282_002
30/09/2014 03:32:00,-55.34,90,90,V1282_002
30/09/2014 15:32:00,-55.51,90,90,V1282_002
01/10/2014 03:35:00,-56.3,84.64,82.22,V1282_002
01/10/2014 15:38:00,-57.09,71.71,76.51,V1282_002
02/10/2014 03:45:00,-58.88,78.47,72.97,V1282_002
02/10/2014 15:36:00,-56.55,81.63,79.64,V1282_002
03/10/2014 03:41:00,-57.83,81.53,80.42,V1282_002
03/10/2014 15:41:00,-58,79.63,79.63,V1282_002
04/10/2014 03:33:00,-55.91,72.46,75.52,V1282_002
04/10/2014 15:39:00,-57.45,62.54,66.92,V1282_002
05/10/2014 03:40:00,-57.86,62.56,60.99,V1282_002
05/10/2014 15:37:00,-57.28,63.9,62.58,V1282_002
06/10/2014 03:37:00,-57.19,61.29,61.29,V1282_002
06/10/2014 15:26:00,-54.6,69.88,65.81,V1282_002
07/10/2014 03:30:00,-55.64,71.02,69.8,V1282_002
07/10/2014 15:34:00,-56.55,67.4,68.79,V1282_002
08/10/2014 03:45:00,-59.33,72.4,69.37,V1282_002
08/10/2014 15:35:00,-56.87,75.06,73.76,V1282_002
09/10/2014 03:35:00,-56.9,74.19,74.19,V1282_002
09/10/2014 15:28:00,-55.19,75.36,74.55,V1282_002
10/10/2014 03:31:00,-55.97,75.36,74.86,V1282_002
10/10/2014 15:34:00,-56.63,73.98,74.25,V1282_002
11/10/2014 03:24:00,-54.41,70.28,72.04,V1282_002
11/10/2014 15:15:00,-51.94,72.82,71.61,V1282_002
12/10/2014 03:18:00,-52.73,72.95,72.4,V1282_002
12/10/2014 15:27:00,-55.13,69.22,70.61,V1282_002
13/10/2014 03:22:00,-53.91,66.39,67.68,V1282_002
13/10/2014 15:21:00,-53.69,66.05,66.05,V1282_002
14/10/2014 03:30:00,-55.97,68.84,66.99,V1282_002
14/10/2014 15:22:00,-54,70.67,69.8,V1282_002
15/10/2014 03:22:00,-54.15,70.2,70.2,V1282_002
15/10/2014 15:22:00,-53.93,69.88,69.88,V1282_002
16/10/2014 03:27:00,-55.46,70.87,69.84,V1282_002
16/10/2014 15:27:00,-55.49,70.32,70.32,V1282_002
17/10/2014 03:24:00,-54.64,68.85,69.39,V1282_002
17/10/2014 15:25:00,-55.04,67.86,68.15,V1282_002
18/10/2014 03:26:00,-55.19,67.45,67.45,V1282_002
18/10/2014 15:28:00,-55.71,66.29,66.6,V1282_002
19/10/2014 03:42:00,-59.24,69.55,67.53,V1282_002
19/10/2014 15:44:00,-59.63,68.72,68.96,V1282_002
20/10/2014 03:37:00,-58.03,66.51,67.6,V1282_002
20/10/2014 15:33:00,-56.93,67.25,66.71,V1282_002
21/10/2014 03:28:00,-55.82,65.51,66.37,V1282_002
21/10/2014 15:25:00,-55.22,65.75,65.46,V1282_002
22/10/2014 03:33:00,-56.99,67.13,66.1,V1282_002
22/10/2014 15:21:00,-54.13,69.25,68.42,V1282_002
23/10/2014 03:18:00,-53.28,68.12,68.54,V1282_002
23/10/2014 15:10:00,-51.29,69.32,68.75,V1282_002
24/10/2014 03:21:00,-54.06,70.82,69.66,V1282_002
24/10/2014 15:39:00,-58.58,67.11,68.54,V1282_002
25/10/2014 03:27:00,-55.84,63.99,65.79,V1282_002
25/10/2014 15:25:00,-55.23,64.25,63.98,V1282_002
26/10/2014 03:37:00,-58.37,66.81,64.99,V1282_002
26/10/2014 15:34:00,-57.51,67.16,66.95,V1282_002
27/10/2014 03:33:00,-57.27,66.59,66.79,V1282_002
27/10/2014 15:25:00,-55.41,67.7,67.13,V1282_002
28/10/2014 03:23:00,-54.92,66.98,67.17,V1282_002
28/10/2014 15:26:00,-55.68,66.04,66.24,V1282_002
29/10/2014 03:33:00,-57.31,66.96,66.2,V1282_002
29/10/2014 15:31:00,-56.82,67,66.81,V1282_002
30/10/2014 03:33:00,-57.2,66.94,66.76,V1282_002
30/10/2014 15:26:00,-55.71,67.65,67.32,V1282_002
31/10/2014 03:28:00,-56.09,67.59,67.43,V1282_002
31/10/2014 15:32:00,-57.09,66.62,66.8,V1282_002
01/11/2014 03:41:00,-59.22,67.71,66.75,V1282_002
01/11/2014 15:32:00,-56.98,68.72,68.31,V1282_002
02/11/2014 03:23:00,-54.85,67.22,68.11,V1282_002
02/11/2014 15:26:00,-55.73,66.38,66.54,V1282_002
03/11/2014 03:34:00,-57.73,67.35,66.58,V1282_002
03/11/2014 15:28:00,-56.23,67.93,67.66,V1282_002
04/11/2014 03:23:00,-54.86,66.89,67.47,V1282_002
04/11/2014 15:25:00,-55.48,66.25,66.4,V1282_002
05/11/2014 03:34:00,-57.48,67.16,66.44,V1282_002
05/11/2014 15:28:00,-56.1,67.66,67.4,V1282_002
06/11/2014 03:26:00,-55.72,67.22,67.35,V1282_002
06/11/2014 15:27:00,-55.96,66.84,66.84,V1282_002
07/11/2014 03:29:00,-56.46,66.87,66.74,V1282_002
07/11/2014 15:29:00,-56.33,66.71,66.71,V1282_002
08/11/2014 03:25:00,-55.32,65.92,66.34,V1282_002
08/11/2014 15:28:00,-56.06,65.24,65.39,V1282_002
09/11/2014 03:35:00,-57.8,66.01,65.3,V1282_002
09/11/2014 15:32:00,-56.91,66.26,66.13,V1282_002
10/11/2014 03:37:00,-58.28,66.75,66.24,V1282_002
10/11/2014 15:39:00,-58.64,66.35,66.35,V1282_002
11/11/2014 03:40:00,-59,66.32,66.2,V1282_002
11/11/2014 15:36:00,-58.11,66.55,66.43,V1282_002
12/11/2014 03:26:00,-55.6,65.05,65.98,V1282_002
12/11/2014 15:25:00,-55.21,65.05,65.05,V1282_002
13/11/2014 03:33:00,-57.07,65.82,65.18,V1282_002
13/11/2014 15:37:00,-58.05,65.11,65.24,V1282_002
14/11/2014 03:34:00,-57.53,64.65,64.78,V1282_002
14/11/2014 15:32:00,-56.89,64.79,64.66,V1282_002
15/11/2014 03:34:00,-57.37,64.86,64.73,V1282_002
15/11/2014 15:36:00,-57.72,64.47,64.47,V1282_002
16/11/2014 03:38:00,-58.2,64.55,64.42,V1282_002
16/11/2014 15:26:00,-55.43,65.71,65.36,V1282_002
17/11/2014 03:30:00,-56.15,65.88,65.65,V1282_002
17/11/2014 15:35:00,-57.38,65.13,65.25,V1282_002
18/11/2014 03:32:00,-56.73,64.66,64.9,V1282_002
18/11/2014 15:34:00,-57.08,64.31,64.31,V1282_002
19/11/2014 03:48:00,-60.67,65.81,64.68,V1282_002
19/11/2014 15:40:00,-58.52,66.51,66.32,V1282_002
20/11/2014 03:22:00,-54.24,64.54,65.97,V1282_002
20/11/2014 15:26:00,-55.09,63.96,64.08,V1282_002
21/11/2014 03:32:00,-56.56,64.52,64.05,V1282_002
21/11/2014 15:18:00,-53.03,65.87,65.47,V1282_002
22/11/2014 03:19:00,-53.24,65.82,65.73,V1282_002
22/11/2014 15:41:00,-58.59,63.28,64.01,V1282_002
23/11/2014 03:53:00,-61.8,64.66,63.63,V1282_002
23/11/2014 15:36:00,-57.52,66.21,65.84,V1282_002
24/11/2014 03:25:00,-54.61,64.97,65.85,V1282_002
24/11/2014 15:29:00,-55.7,64.36,64.47,V1282_002
25/11/2014 03:40:00,-58.28,65.3,64.49,V1282_002
25/11/2014 15:38:00,-57.75,65.37,65.27,V1282_002
26/11/2014 03:34:00,-56.71,64.86,65.15,V1282_002
26/11/2014 15:36:00,-57.29,64.48,64.58,V1282_002
27/11/2014 03:57:00,-62.38,66.24,64.9,V1282_002
27/11/2014 15:59:00,-62.84,65.96,65.96,V1282_002
28/11/2014 03:45:00,-59.17,64.53,65.55,V1282_002
28/11/2014 15:40:00,-57.88,64.9,64.8,V1282_002
29/11/2014 03:50:00,-60.46,65.72,65.02,V1282_002
29/11/2014 15:41:00,-58.17,66.34,66.19,V1282_002
30/11/2014 03:34:00,-56.25,65.64,66.13,V1282_002
30/11/2014 15:44:00,-58.7,64.66,64.85,V1282_002
01/12/2014 03:43:00,-58.53,64.51,64.61,V1282_002
01/12/2014 15:25:00,-53.98,65.96,65.64,V1282_002
02/12/2014 03:23:00,-53.56,65.75,65.82,V1282_002
02/12/2014 15:41:00,-57.89,64.13,64.51,V1282_002
03/12/2014 03:39:00,-57.34,63.85,64.04,V1282_002
03/12/2014 15:39:00,-57.29,63.76,63.76,V1282_002
04/12/2014 03:45:00,-58.61,64.2,63.82,V1282_002
04/12/2014 15:31:00,-55.19,65.28,65.04,V1282_002
05/12/2014 03:34:00,-56.01,65.48,65.24,V1282_002
05/12/2014 15:46:00,-58.84,64.45,64.71,V1282_002
06/12/2014 03:40:00,-57.16,63.78,64.24,V1282_002
06/12/2014 15:41:00,-57.48,63.57,63.57,V1282_002
07/12/2014 03:45:00,-58.43,63.87,63.59,V1282_002
07/12/2014 15:45:00,-58.37,63.8,63.8,V1282_002
08/12/2014 03:54:00,-60.57,64.53,63.92,V1282_002
08/12/2014 15:56:00,-61.01,64.29,64.29,V1282_002
09/12/2014 03:48:00,-58.96,63.51,64.06,V1282_002
09/12/2014 15:46:00,-58.53,63.59,63.59,V1282_002
10/12/2014 03:40:00,-56.72,62.86,63.35,V1282_002
10/12/2014 15:35:00,-55.54,63.25,63.15,V1282_002
11/12/2014 03:39:00,-56.48,63.57,63.29,V1282_002
11/12/2014 15:40:00,-56.68,63.42,63.42,V1282_002
12/12/2014 03:57:00,-60.87,64.81,63.74,V1282_002
12/12/2014 16:09:00,-63.93,63.73,63.99,V1282_002
13/12/2014 03:56:00,-60.5,62.41,63.38,V1282_002
13/12/2014 15:42:00,-56.82,63.74,63.38,V1282_002
14/12/2014 03:50:00,-59.01,64.45,63.88,V1282_002
14/12/2014 15:54:00,-59.82,64.13,64.22,V1282_002
15/12/2014 03:52:00,-59.26,63.93,64.1,V1282_002
15/12/2014 15:50:00,-58.7,64.07,63.99,V1282_002
16/12/2014 03:38:00,-55.64,62.98,63.79,V1282_002
16/12/2014 15:39:00,-55.83,62.86,62.86,V1282_002
17/12/2014 03:45:00,-57.15,63.34,62.98,V1282_002
17/12/2014 15:45:00,-57.34,63.23,63.23,V1282_002
18/12/2014 03:49:00,-58.27,63.57,63.3,V1282_002
18/12/2014 15:49:00,-58.09,63.6,63.6,V1282_002
19/12/2014 03:45:00,-57.03,63.23,63.49,V1282_002
19/12/2014 15:36:00,-54.59,64.03,63.87,V1282_002
20/12/2014 03:34:00,-54.15,63.9,63.98,V1282_002
20/12/2014 15:48:00,-57.59,62.64,62.92,V1282_002
21/12/2014 03:56:00,-59.53,63.37,62.82,V1282_002
21/12/2014 15:51:00,-58.34,63.76,63.67,V1282_002
22/12/2014 03:34:00,-54.03,62.18,63.41,V1282_002
22/12/2014 15:34:00,-53.84,62.23,62.23,V1282_002
23/12/2014 03:45:00,-56.66,63.33,62.59,V1282_002
23/12/2014 15:45:00,-56.59,63.34,63.34,V1282_002
24/12/2014 03:44:00,-56.16,63.21,63.3,V1282_002
24/12/2014 15:44:00,-55.97,63.27,63.27,V1282_002
25/12/2014 03:42:00,-55.41,63.1,63.28,V1282_002
25/12/2014 15:45:00,-56.22,62.79,62.89,V1282_002
26/12/2014 04:02:00,-60.28,64.25,63.23,V1282_002
26/12/2014 15:57:00,-59.22,64.59,64.51,V1282_002
27/12/2014 03:35:00,-53.66,62.71,64.22,V1282_002
27/12/2014 15:44:00,-55.6,61.93,62.14,V1282_002
28/12/2014 03:43:00,-55.29,61.85,61.96,V1282_002
28/12/2014 15:42:00,-54.98,61.99,61.99,V1282_002
29/12/2014 03:43:00,-55.29,62.18,62.08,V1282_002
29/12/2014 15:36:00,-53.48,62.91,62.72,V1282_002
30/12/2014 03:28:00,-51.42,62.15,62.76,V1282_002
30/12/2014 15:35:00,-53.23,61.37,61.6,V1282_002
31/12/2014 03:36:00,-53.3,61.48,61.48,V1282_002
31/12/2014 15:38:00,-53.74,61.3,61.3,V1282_002
01/01/2015 03:39:00,-53.93,61.46,61.35,V1282_002
01/01/2015 15:37:00,-53.37,61.74,61.63,V1282_002
02/01/2015 03:35:00,-52.94,61.62,61.74,V1282_002
02/01/2015 15:42:00,-54.38,60.98,61.22,V1282_002
03/01/2015 03:44:00,-54.95,61.34,61.1,V1282_002
03/01/2015 15:44:00,-54.89,61.4,61.4,V1282_002
04/01/2015 03:42:00,-54.33,61.23,61.47,V1282_002
04/01/2015 15:43:00,-54.52,61.18,61.18,V1282_002
05/01/2015 03:36:00,-52.72,60.37,61.01,V1282_002
05/01/2015 15:27:00,-50.54,61.5,61.26,V1282_002
06/01/2015 03:34:00,-52.11,62.32,61.75,V1282_002
06/01/2015 15:43:00,-54.18,61.42,61.66,V1282_002
07/01/2015 03:38:00,-53,60.94,61.32,V1282_002
07/01/2015 15:40:00,-53.32,60.84,60.84,V1282_002
08/01/2015 03:32:00,-51.39,59.92,60.6,V1282_002
08/01/2015 15:35:00,-52.09,59.58,59.73,V1282_002
09/01/2015 03:41:00,-53.53,60.52,59.96,V1282_002
09/01/2015 15:40:00,-53.11,60.81,60.81,V1282_002
10/01/2015 03:34:00,-51.68,60.16,60.71,V1282_002
10/01/2015 15:33:00,-51.38,60.4,60.4,V1282_002
11/01/2015 03:35:00,-51.83,60.78,60.64,V1282_002
11/01/2015 15:39:00,-52.65,60.41,60.55,V1282_002
12/01/2015 03:32:00,-50.98,59.57,60.3,V1282_002
12/01/2015 15:30:00,-50.43,59.98,59.83,V1282_002
13/01/2015 03:35:00,-51.63,60.81,60.39,V1282_002
13/01/2015 15:36:00,-51.96,60.72,60.72,V1282_002
14/01/2015 03:34:00,-51.42,60.56,60.84,V1282_002
14/01/2015 15:32:00,-50.62,61.11,60.97,V1282_002
15/01/2015 03:29:00,-49.95,60.88,61.16,V1282_002
15/01/2015 15:31:00,-50.53,60.65,60.8,V1282_002
16/01/2015 03:32:00,-50.61,60.86,60.86,V1282_002
16/01/2015 15:30:00,-50.19,61.21,61.06,V1282_002
17/01/2015 03:26:00,-49.15,60.76,61.2,V1282_002
17/01/2015 15:26:00,-48.99,60.98,60.98,V1282_002
18/01/2015 03:30:00,-49.95,61.7,61.27,V1282_002
18/01/2015 15:40:00,-52.28,60.44,60.9,V1282_002
19/01/2015 03:30:00,-49.74,58.93,60.11,V1282_002
19/01/2015 15:21:00,-47.45,60.58,60.1,V1282_002
20/01/2015 03:18:00,-46.67,60.26,60.58,V1282_002
20/01/2015 15:05:00,-43.5,62.3,61.73,V1282_002
21/01/2015 03:05:00,-43.47,62.46,62.46,V1282_002
21/01/2015 15:19:00,-46.81,60.59,61.23,V1282_002
22/01/2015 03:13:00,-45.4,59.83,60.51,V1282_002
22/01/2015 15:12:00,-45.11,60.18,60.18,V1282_002
23/01/2015 02:58:00,-41.58,57.72,59.47,V1282_002
23/01/2015 14:48:00,-39.05,59.83,59.28,V1282_002
24/01/2015 03:00:00,-42.14,62.09,60.81,V1282_002
24/01/2015 15:07:00,-43.74,61.24,61.57,V1282_002
25/01/2015 02:57:00,-41.21,59.67,60.93,V1282_002
25/01/2015 14:56:00,-40.8,60.15,59.96,V1282_002
26/01/2015 02:59:00,-41.65,60.97,60.62,V1282_002
26/01/2015 15:00:00,-42,60.91,60.91,V1282_002
27/01/2015 02:51:00,-39.6,59.32,60.48,V1282_002
27/01/2015 14:50:00,-39.32,59.73,59.73,V1282_002
28/01/2015 02:49:00,-39.05,59.75,59.95,V1282_002
28/01/2015 14:45:00,-38.02,60.74,60.55,V1282_002
29/01/2015 02:42:00,-37.25,60.39,60.77,V1282_002
29/01/2015 14:48:00,-38.6,59.51,59.92,V1282_002
30/01/2015 02:39:00,-36.58,57.97,59.1,V1282_002
30/01/2015 14:33:00,-34.81,59.76,59.12,V1282_002
31/01/2015 02:46:00,-38.17,62.59,60.92,V1282_002
31/01/2015 14:38:00,-36.27,64.04,63.57,V1282_002
01/02/2015 02:27:00,-33.5,62.43,63.63,V1282_002
01/02/2015 14:37:00,-35.86,60.85,61.45,V1282_002
02/02/2015 02:39:00,-36.47,61.6,61.2,V1282_002
02/02/2015 14:36:00,-35.58,62.52,62.34,V1282_002
03/02/2015 02:41:00,-36.81,63.67,63.14,V1282_002
03/02/2015 14:44:00,-37.43,63.49,63.66,V1282_002
04/02/2015 02:42:00,-37.04,63.48,63.65,V1282_002
04/02/2015 14:38:00,-36.03,64.43,64.26,V1282_002
05/02/2015 02:49:00,-38.64,66.33,65.27,V1282_002
05/02/2015 14:49:00,-38.63,66.58,66.58,V1282_002
06/02/2015 02:35:00,-35.12,64.62,66.09,V1282_002
06/02/2015 14:35:00,-35.24,64.81,64.81,V1282_002
07/02/2015 02:34:00,-34.98,64.91,65.08,V1282_002
07/02/2015 14:34:00,-34.85,65.27,65.27,V1282_002
08/02/2015 02:41:00,-36.71,66.78,65.98,V1282_002
08/02/2015 14:41:00,-36.71,67.05,67.05,V1282_002
09/02/2015 02:26:00,-32.96,64.78,66.54,V1282_002
09/02/2015 14:10:00,-28.83,67.82,66.9,V1282_002
10/02/2015 02:09:00,-28.7,68.03,68.03,V1282_002
10/02/2015 14:21:00,-31.82,66.33,67.01,V1282_002
11/02/2015 02:22:00,-32.07,66.81,66.64,V1282_002
11/02/2015 14:27:00,-33.19,66.33,66.69,V1282_002
12/02/2015 02:37:00,-35.69,68.31,67.35,V1282_002
12/02/2015 14:47:00,-38.2,66.98,67.67,V1282_002
13/02/2015 02:38:00,-35.82,65.49,66.67,V1282_002
13/02/2015 14:35:00,-35.08,66.43,66.23,V1282_002
14/02/2015 02:36:00,-35.33,66.97,66.78,V1282_002
14/02/2015 14:44:00,-37.46,65.6,66.24,V1282_002
15/02/2015 02:34:00,-34.96,63.61,65.07,V1282_002
15/02/2015 14:46:00,-37.84,60.7,62.23,V1282_002
16/02/2015 02:55:00,-40.1,63.76,62.36,V1282_002
16/02/2015 14:59:00,-41.11,63.08,63.64,V1282_002
17/02/2015 02:55:00,-40.24,62.48,63.07,V1282_002
17/02/2015 14:51:00,-39.12,64.21,63.65,V1282_002
18/02/2015 02:49:00,-38.76,64.23,64.51,V1282_002
18/02/2015 14:52:00,-39.64,63.67,63.97,V1282_002
19/02/2015 02:44:00,-37.65,61.55,63.22,V1282_002
19/02/2015 14:56:00,-40.54,57.43,59.6,V1282_002
20/02/2015 03:02:00,-42.05,60.53,59.3,V1282_002
20/02/2015 14:55:00,-40.19,63.73,62.72,V1282_002
21/02/2015 02:48:00,-38.58,61.97,63.41,V1282_002
21/02/2015 14:40:00,-36.59,65.22,64.26,V1282_002
22/02/2015 02:43:00,-37.36,66.61,66.03,V1282_002
22/02/2015 14:45:00,-37.87,66.55,66.84,V1282_002
23/02/2015 02:41:00,-37.02,66.03,66.64,V1282_002
23/02/2015 14:46:00,-38.16,65.11,65.78,V1282_002
24/02/2015 02:39:00,-36.55,63.28,64.81,V1282_002
24/02/2015 14:42:00,-37.32,62.66,63.08,V1282_002
25/02/2015 02:58:00,-41.21,68.7,65.86,V1282_002
25/02/2015 14:57:00,-40.98,69.54,69.54,V1282_002
26/02/2015 02:50:00,-39.38,68.24,69.42,V1282_002
26/02/2015 14:49:00,-39.02,69.3,69.01,V1282_002
27/02/2015 02:47:00,-38.54,69.32,69.62,V1282_002
27/02/2015 14:47:00,-38.44,70.1,70.1,V1282_002
28/02/2015 02:39:00,-36.59,68.35,69.69,V1282_002
28/02/2015 14:39:00,-36.73,68.88,68.88,V1282_002
01/03/2015 02:51:00,-39.63,72.93,71.05,V1282_002
01/03/2015 14:59:00,-41.53,71.6,72.44,V1282_002
02/03/2015 02:46:00,-38.43,67.88,70.58,V1282_002
02/03/2015 14:41:00,-37.21,70.65,69.92,V1282_002
03/03/2015 02:38:00,-36.48,70.36,71.1,V1282_002
03/03/2015 14:49:00,-39.13,66.45,68.97,V1282_002
04/03/2015 02:59:00,-41.79,72.09,69.69,V1282_002
04/03/2015 14:56:00,-41.06,73.92,73.61,V1282_002
05/03/2015 02:46:00,-38.59,71.19,73.49,V1282_002
05/03/2015 14:56:00,-40.99,67.25,69.61,V1282_002
06/03/2015 03:05:00,-43.4,73.26,71.02,V1282_002
06/03/2015 14:55:00,-40.92,77.35,76.28,V1282_002
07/03/2015 02:42:00,-37.83,74.39,76.79,V1282_002
07/03/2015 14:52:00,-40.23,70.9,73.16,V1282_002
08/03/2015 02:55:00,-41.01,74,72.94,V1282_002
08/03/2015 14:56:00,-41.29,74.91,75.38,V1282_002
09/03/2015 02:46:00,-38.95,70.29,73.97,V1282_002
09/03/2015 14:52:00,-40.36,66.51,70,V1282_002
10/03/2015 02:51:00,-40.14,67.67,67.67,V1282_002
10/03/2015 14:31:00,-35.17,82.01,78.96,V1282_002
11/03/2015 02:31:00,-35.08,83.31,83.31,V1282_002
11/03/2015 14:45:00,-38.73,80.31,83.13,V1282_002
12/03/2015 02:50:00,-40.14,84.73,83.89,V1282_002
12/03/2015 14:56:00,-41.55,85.75,86.42,V1282_002
13/03/2015 03:07:00,-44.46,89.25,89.03,V1282_002
13/03/2015 15:10:00,-44.99,88.96,89,V1282_002
14/03/2015 02:44:00,-38.65,90,83.95,V1282_002
14/03/2015 14:45:00,-39.06,90,90,V1282_002
15/03/2015 02:47:00,-39.47,90,90,V1282_002
15/03/2015 14:55:00,-41.51,56.2,90,V1282_002
16/03/2015 02:47:00,-39.54,74.09,67.67,V1282_002
16/03/2015 14:44:00,-38.83,-13.53,67.83,V1282_002
17/03/2015 02:49:00,-40.24,90,50.32,V1282_002
17/03/2015 14:51:00,-40.65,90,90,V1282_002
18/03/2015 03:04:00,-43.93,90,90,V1282_002
18/03/2015 14:56:00,-41.85,23.97,90,V1282_002
19/03/2015 02:38:00,-37.63,90,90,V1282_002
19/03/2015 14:37:00,-37.17,90,90,V1282_002
20/03/2015 02:54:00,-41.46,33.28,90,V1282_002
20/03/2015 15:10:00,-45.49,90,90,V1282_002
21/03/2015 02:50:00,-40.65,-57.62,-23.85,V1282_002
21/03/2015 14:51:00,-41.07,-61.89,-60.49,V1282_002
22/03/2015 02:48:00,-40.23,59.69,57.11,V1282_002
22/03/2015 14:52:00,-41.14,-71.83,59.84,V1282_002
23/03/2015 02:49:00,-40.43,-74.92,62.34,V1282_002
23/03/2015 14:40:00,-38.34,-71.28,-74.62,V1282_002
24/03/2015 02:45:00,-39.63,40.3,44.99,V1282_002
24/03/2015 14:58:00,-42.79,58.45,49.78,V1282_002
25/03/2015 02:51:00,-41.08,62.96,60.77,V1282_002
25/03/2015 14:51:00,-41.12,61.91,61.91,V1282_002
26/03/2015 02:49:00,-40.65,62.24,61.58,V1282_002
26/03/2015 14:48:00,-40.57,60.92,60.92,V1282_002
27/03/2015 02:46:00,-40.1,61.29,60.63,V1282_002
27/03/2015 14:49:00,-41.02,62.49,61.31,V1282_002
28/03/2015 02:46:00,-40.3,63.26,62.74,V1282_002
28/03/2015 14:48:00,-40.72,63.21,62.7,V1282_002
29/03/2015 02:49:00,-41.13,61.63,62.16,V1282_002
29/03/2015 14:56:00,-42.79,64.01,62.14,V1282_002
30/03/2015 02:51:00,-41.58,65.36,64.57,V1282_002
30/03/2015 14:50:00,-41.37,64.29,64.29,V1282_002
31/03/2015 02:47:00,-40.78,64.61,64.23,V1282_002
31/03/2015 14:44:00,-39.94,62.54,63.38,V1282_002
01/04/2015 02:41:00,-39.36,62.93,62.52,V1282_002
01/04/2015 14:32:00,-36.89,57.46,60.55,V1282_002
02/04/2015 02:43:00,-39.93,48.1,52.17,V1282_002
02/04/2015 14:52:00,-42.09,53.87,50.26,V1282_002
03/04/2015 02:46:00,-40.63,56.77,55.06,V1282_002
03/04/2015 14:53:00,-42.29,59.35,57.43,V1282_002
04/04/2015 02:53:00,-42.33,58.74,58.74,V1282_002
04/04/2015 14:54:00,-42.61,58.6,58.14,V1282_002
05/04/2015 02:54:00,-42.77,57.78,57.78,V1282_002
05/04/2015 14:56:00,-43.19,57.88,57.42,V1282_002
06/04/2015 02:53:00,-42.6,58.41,57.98,V1282_002
06/04/2015 14:50:00,-41.76,56.28,57.2,V1282_002
07/04/2015 02:42:00,-39.92,58.97,57.75,V1282_002
07/04/2015 14:49:00,-41.58,60.82,59.4,V1282_002
08/04/2015 02:54:00,-42.86,58.51,59.26,V1282_002
08/04/2015 14:53:00,-42.65,57.61,58.01,V1282_002
09/04/2015 02:45:00,-40.81,59.89,58.84,V1282_002
09/04/2015 14:48:00,-41.59,60.4,59.75,V1282_002
10/04/2015 02:48:00,-41.5,60.11,60.11,V1282_002
